,ItemID,sentiment,SentimentSource,text
1367614,1367630,1,Sentiment140,"After seeing that trailer, I can't wait until 11/20/09! "
663176,663192,0,Sentiment140,Eating jimmy johns alone. Where are my friends 
662672,662688,1,Sentiment140,eating all the junk food @Olneyenzo brought to me!  yummi!
224386,224399,1,Sentiment140,@JimDuncan @bradcoy YES! I disagree with your assertion that real friends are the ones you can disagree with and then go grab a beer. 
1563571,1563587,0,Sentiment140,We are having technical difficulties with our rental truck. We used the side door briefly but now it won't close 
1214821,1214837,0,Sentiment140,"traffic not as bad as normal, so super early for meeting "
1430729,1430745,1,Sentiment140,http://twitpic.com/552o4 - Puzzle done  it was a hard one (that's what he said)
1476662,1476678,0,Sentiment140,I've lost my pocket knife  Suggestions for replacing a Ken Onion Chive?
455528,455541,0,Sentiment140,@remodelthislife Good to know. Gonna start checking out all those areas later this summer.  Thx. 
1331578,1331594,1,Sentiment140,"@twibble Thanks, that seems to have fixed that little bug! "
236018,236031,0,Sentiment140,"@hilaurenjohnson PICK UP YOUR PHONE, I need the scoops! "
508039,508052,1,Sentiment140,"@YungRyFunk During the last live chat, I realized you're from MN. That is awesome. You should give us a shout out on July 8th. "
435722,435735,1,Sentiment140,@sudosushi added u to last.fm matey 
1099391,1099407,0,Sentiment140,paperwork paperwork paperwork...everytime you think it is over some new chore comes up 
1043842,1043858,1,Sentiment140,"No Sleep Til Brooklyn!! Well, I'm in Broolyn, so, goodnight. ;) Happy Birthday @maryssfromparis !! "
557339,557355,1,Sentiment140,"Across The Universe is such a great movie. I highly recommend it, if you like The Beatles. "
1261316,1261332,1,Sentiment140,Three Thanks is up and awaits yours    Happy Monday! http://threethanks.wordpress.com
598905,598921,0,Sentiment140,Came home for lunch to find my dogs tore up about $45 worth of plants I planted yesterday... Tears were shed 
1116762,1116778,1,Sentiment140,"@nikkigil Ate nix, have you installed The Sims 3 already? its very very fun "
975082,975098,0,Sentiment140,Is not have a great day. I need a life line 
1365770,1365786,0,Sentiment140,A guy on a walkie talkie just swore at me...  People are such meanies...
1091535,1091551,0,Sentiment140,my phone is broken and i dont get my new iphone til friday 
1139444,1139460,1,Sentiment140,"On the way to metro tv, don't forget to see SGU dudes at 'Democrazy' show on metro tv "
1249366,1249382,0,Sentiment140,@SpectacleG I got an invite from IGN but it's US only so I can't join in. 
44483,44496,1,Sentiment140,@AnnaPauKnight of the concerts i've been to hidalgo was the best one in my opinion! 
1342504,1342520,1,Sentiment140,"working on an essay, good day today, great night las night "
357497,357510,1,Sentiment140,@NurseStacy you were my 420 tweet...just wanted you to know.  Ha ha! Boys are boys...have to do all their laundry too. ha ha! Lost tweet?
1272797,1272813,0,Sentiment140,Where am I?  Can I go home yet?  
1007023,1007039,0,Sentiment140,Just finished math 2c... 
276346,276359,1,Sentiment140,@Leapbaby29 omg I so should!!!! that would be so fun  whenever we're all free. sometime this summer for sure!
1108462,1108478,0,Sentiment140,"@neyn  watched apa? Iyanih emang kesel bgt udh exam lagi nanti liburnya cm bentar msk lagi deh haha  until next monday, you?"
277168,277181,0,Sentiment140,"@LizChoe OH MY GOD. I fucking hate ppl like that, are they fucking retarded? poor puppy "
1487014,1487030,0,Sentiment140,"laying in bed again, my side really hurts "
816164,816180,0,Sentiment140,heavy rain this morning; so much for trying a bit of weeding today 
1227062,1227078,0,Sentiment140,ugh...I hate feeling this way    hopefully tomorrow will be better than today!
402057,402070,0,Sentiment140,@RockstarAtHeart 
872623,872639,1,Sentiment140,I was in the gatheration spirit inniiiitttt! A week to go till ESS OH VEEE 
280950,280963,1,Sentiment140,@LoveChelleB if you like 2 laugh..have a good time..follow me..its just that simple 
84246,84259,1,Sentiment140,"@chocoboy1der All women should be able to! If more girls were kicking ass as needed, they'd be better off. "
1548110,1548126,1,Sentiment140,This drink is going down Super smooth 
967737,967753,1,Sentiment140,is going swimming today 
851108,851124,0,Sentiment140,I need a maid!!  lol
555545,555561,0,Sentiment140,About to get ready for work 
913702,913718,0,Sentiment140,I want to make baby clothes. Pretty little nightgowns ;) Michael isn't going to co operate and let me sew 
638331,638347,0,Sentiment140,Bout to eat sea n potatoes with the boubi &lt;3 man i wish my ex friends werent so narcissistic or patho liars  and morality is tough
675747,675763,0,Sentiment140,"david has arrived, and i feel so useless "
853449,853465,0,Sentiment140,I can't twitch 
148787,148800,0,Sentiment140,@ErenV yea but since its the last show its today!!  imma cry!!
1309151,1309167,0,Sentiment140,Weekend was a blast... At least until now...  Sad moments tend to pop up when I'm at my happiest moments.. WHy do I both sometimes :*(
664115,664131,1,Sentiment140,"Count me in!  @kbuech: For @charmstep @ShiaoMei and others who like sexy, romantic tunes &quot; ? http://blip.fm/~7d6ji"
342596,342609,1,Sentiment140,"@lorrielamb  that could work! Also, &quot;will you murder me whilst I sleep?&quot; And -gasp- &quot;do you read the Daily Mail?&quot;"
234377,234390,1,Sentiment140,@heyimash not from me!!!!!!!! 
1199764,1199780,0,Sentiment140,slept away the day...not feeling so hot.  damn cold
1046360,1046376,1,Sentiment140,LOL I think Jatty likes advent children yay 
539156,539172,1,Sentiment140,AND NICE TOSHOP STUDDED SANDALS  Thanks Ayah !
283601,283614,0,Sentiment140,@lissascott Have a WONDERFUL time! We'll miss you in the office 
1245,1246,0,Sentiment140, apple counting the kama sutra as objectionable/abscene? http://bit.ly/bHJG8
1175080,1175096,0,Sentiment140,Reila woke me up around 3:30AM and I STILL haven't gone back to bed because she's asleep on me 
1137032,1137048,0,Sentiment140,On the way back home. 
661357,661373,0,Sentiment140,Feeking really hot right now. The freakin ac isn't working 
1014043,1014059,1,Sentiment140,@lovehound  ty! &lt;??????
113396,113409,0,Sentiment140,@BrianAtkins aw poor thing  give her kisses for me!
1225318,1225334,0,Sentiment140,@shannenxsuicide im sorry shanana banana.  i love you lots.
331881,331894,1,Sentiment140,@lecraic ha. Few AM toilet breaks? 
863318,863334,0,Sentiment140,I still feel really sick 
815575,815591,1,Sentiment140,I found @relientk on twitter!! So happy 
1463261,1463277,0,Sentiment140,in need of a chic flick 
206704,206717,1,Sentiment140,@GCDCMA hey just wanted to say i received the tee and stickers. thank you thank you 
9800,9813,1,Sentiment140,&quot;my baby don't care for clothes&quot;  yep i do that all by myself  take it away Nina http://bit.ly/mdB76
417197,417210,0,Sentiment140,@SaraJBenincasa too bad you're not coming to Greenville. 
1488490,1488506,1,Sentiment140,"Listening to a twit.tv podcast, great content, yet guest has a nose whistle going on that's distracting. Hope It resolves "
759616,759632,1,Sentiment140,@dutchthegreat @balance510 have a great night in the lab yall 
596108,596124,0,Sentiment140,@ANF_x yea  oh well at least I got a good few hours in the sun I'm a bit tanned 
218359,218372,1,Sentiment140,@greggrunberg Can you please @elazar with that? I'd love some egg +bacon +ranch +bed for giving birth 3 times in 4 years! 
1022544,1022560,1,Sentiment140,Learning to knit socks today - very excited 
1253956,1253972,1,Sentiment140,"@Steadlur - hey what's up, gettin' ready for rock im park? Well I'll be there and I'm sure you guys will rock like hell "
643475,643491,1,Sentiment140,Day 2 of my diet.... just had low fat vanilla &amp; strawberries for dessert 
730656,730672,1,Sentiment140,@ddlovato You are awesome!  You should have come to  Ecuador
835375,835391,0,Sentiment140,"I keep looking over at my shiny business cards. I want to play with them.  *snaps the whip* WORK Kez, work!"
852979,852995,0,Sentiment140,I missssssss my boyfriend like tonzzzz 
826549,826565,0,Sentiment140,I have the largest headache known to man. If I'm not better by sunday I can kiss warped goodbye 
110853,110866,0,Sentiment140,@davewiner - I hate posting on blogs where they ask for my e-mail.  
1381595,1381611,0,Sentiment140,bored and wishing one of my friends was either awake or online 
152418,152431,1,Sentiment140,"@eroticmp Morning to you, too! "
710505,710521,0,Sentiment140,@cotweet searching users is a very helpful feature but too bad it doesn't work  been &quot;loading from twitter&quot; forever...
277317,277330,0,Sentiment140,@LizJonasHQ  it's not working for me... 
1071645,1071661,0,Sentiment140,my iphone has died!!! 
107446,107459,1,Sentiment140,@BlessedBy3Kids ...I know that they try to make sure they have food/water and a little attention.  Any other questions - just ask. 
768828,768844,1,Sentiment140,hey @simplynadz! season 2 in the US. but u could watch it on YouTube/sidereel 
157139,157152,1,Sentiment140,"@fastloudclose not that funny, stfu "
1500095,1500111,1,Sentiment140,my fingers are dancing all over the piano 
920830,920846,1,Sentiment140,is sat with @stephii_xo after a long day of spending money we cant afford to and sunbathing in the GORGEOUS english sunshine! zomg i know 
81183,81196,0,Sentiment140,@chartreuseb  Cheaper to subscribe to the magazine than the website.  Great business model ESPN  
798936,798952,0,Sentiment140,@FrankieTheSats awww   .. dougie will be back soon .. haahha
1173261,1173277,1,Sentiment140,suki is pretty good for lunch 
919936,919952,0,Sentiment140,is planning &amp; prepping...not playing or partying! 
1241558,1241574,0,Sentiment140,"various aches and pains today. Swollen armpit?! Swollen toe, Bruise on my cheek and stomach ache. All unrelated. Boo "
952659,952675,1,Sentiment140,"is sunburnt but happy, plus Syndicate rocks caus they played Alice Deejay - Better off Alone "
1429835,1429851,1,Sentiment140,http://bit.ly/10pAc9  hahaha  zach braff is hilarious.
1473313,1473329,1,Sentiment140,"It was cute.... today is her birthday, so he wrote &quot;Will you marry me?&quot; on her birthday cake and stuck the ring in it. "
1043496,1043512,1,Sentiment140,LISTENING :''''''''''( goodluck for your band ya  YOU MUST SURVIVE !
780838,780854,0,Sentiment140,"Great, just spilled coffee in my lap while driving "
696929,696945,1,Sentiment140,going to the store so hit it up ill answer on my fone 
1024877,1024893,1,Sentiment140,Let's get this show on the road 
112391,112404,0,Sentiment140,@davidmihm Please no more tweet-memes 
1081986,1082002,1,Sentiment140,@moonfall I actually thought of you when I read his little Shilo rant--I figured you'd kill me if I suggested you 
316900,316913,0,Sentiment140,@kit_anne_ i wish it wasnt so far away till it comes out  how you feeling any better?
810982,810998,1,Sentiment140,@girl_from_oz Thanks for the follow 
1150225,1150241,1,Sentiment140,@pinksnoopy you too..it's always nice to meet another ellie 
581581,581597,0,Sentiment140,begining early phase of influenza... 
1103576,1103592,0,Sentiment140,No hay parking  #fb
587552,587568,0,Sentiment140,"Ahh @mileycyrus news is about her tour. Hmm thats not even that exciting, seeing as its not a world tour "
340131,340144,1,Sentiment140,@NannyTaq ..we are the heroines. Sorta like both protagonist and villain.. but in two separate stories.haha. so we get to play both.. 
451292,451305,1,Sentiment140,"@thegoodguys hey ralph I never got this one from you? Can you send over, love your track gfab011 "
1233469,1233485,0,Sentiment140,Still having problems getting a pic on profile!  
1053511,1053527,0,Sentiment140,@MelOisHere i was just looking up flights to MO yesterday!! domestic flights should be way cheaper than they are 
1268788,1268804,0,Sentiment140,what is happening to me?  i dont like this bethany at all...
79008,79021,0,Sentiment140,@celesssste school is heaps shit  get better before melbourne woman!
229035,229048,0,Sentiment140,"@heavyharts that sucks  well state starts tomorrow so im headin 2 bed, nitey nite"
1482021,1482037,1,Sentiment140,just landed in Chi-town! 
791546,791562,0,Sentiment140,I can't finish a conversation after 11 o'clock.  I'll fall asleep.  I'm so lame.  
719804,719820,1,Sentiment140,"Fi you idiot! Stop reading comments on the @sbseurovision site! You might be hit by a rouge spoiler, you fool! #Eurovision Lijepa glazba. "
86055,86068,0,Sentiment140,"@augustineobject Wtf. I would be too, that's shitty. I'm sorry. "
1302841,1302857,1,Sentiment140,Yay today is the last monday of the year! 
968029,968045,1,Sentiment140,"Is going to Stone featherbrook tonight  Tis me friends bifday  Need u funky tie though.... hmmm, lets call the brother "
1002025,1002041,0,Sentiment140,"misses the girls and the boys, not seen the gigging lot (inc kojak) since april "
591613,591629,1,Sentiment140,Aww my little Cara is the BIG 2-1 today~ &amp;&amp;&amp; the things I can (now) get  her into... OH MYYY... She's in for it! Happy Birthday hunni 
559069,559085,0,Sentiment140,Agh! . . . Being a female is not fun. Not fun at all! 
232360,232373,0,Sentiment140,"@JonathanRKnight Please give me a sign, if you see it... I`m still waiting for an answer  "
1106687,1106703,0,Sentiment140,please feel free to help me fix my pic as i find it very unattractive 
451850,451863,0,Sentiment140,@stephmajercik its pouring here 
515643,515656,1,Sentiment140,3/4 and  (for monday!)
702350,702366,0,Sentiment140,@cjmal awe thanks. It's taking forever! 
1077137,1077153,1,Sentiment140,My Bestie Cierra is in town... so you already know what that means...!  We are about to act up!
1509337,1509353,0,Sentiment140,o ok..im jealous..i wish I was in bed 
254209,254222,0,Sentiment140,@kitching Sounds complicated 
